CATEGORY,START_TIME,ROAD,DEPARTMENT,YEAR,DELTA_TIME,DELTA_MINUTES,TIME_DIFF,INDEX
3,2023-01-01 11:55:00,Московская,CSH,2023,0 days 00:00:00,0.0,0.0,0.0
3,2023-01-02 13:50:00,Московская,CSH,2023,1 days 01:55:00,1555.0,1555.0,0.0030581039755351682
3,2023-01-03 02:20:00,Московская,CSH,2023,1 days 14:25:00,2305.0,750.0,0.0061162079510703364
3,2023-01-04 01:54:00,Московская,CT,2023,2 days 13:59:00,3719.0,1414.0,0.009174311926605505
3,2023-01-05 03:59:00,Московская,CT,2023,3 days 16:04:00,5284.0,1565.0,0.012232415902140673
3,2023-01-05 13:02:00,Московская,CSH,2023,4 days 01:07:00,5827.0,543.0,0.01529051987767584
3,2023-01-05 20:35:00,Московская,CSH,2023,4 days 08:40:00,6280.0,453.0,0.01834862385321101
3,2023-01-06 12:20:00,Московская,CT,2023,5 days 00:25:00,7225.0,945.0,0.021406727828746176
3,2023-01-08 22:20:00,Московская,CSH,2023,7 days 10:25:00,10705.0,3480.0,0.024464831804281346
3,2023-01-09 21:22:00,Московская,CSH,2023,8 days 09:27:00,12087.0,1382.0,0.027522935779816515
3,2023-01-13 18:04:00,Московская,CSH,2023,12 days 06:09:00,17649.0,5562.0,0.03058103975535168
3,2023-01-14 14:03:00,Московская,CT,2023,13 days 02:08:00,18848.0,1199.0,0.03363914373088685
3,2023-01-14 17:55:00,Московская,CSH,2023,13 days 06:00:00,19080.0,232.0,0.03669724770642202
3,2023-01-14 22:10:00,Московская,CT,2023,13 days 10:15:00,19335.0,255.0,0.039755351681957186
3,2023-01-18 19:16:00,Московская,CSH,2023,17 days 07:21:00,24921.0,5586.0,0.04281345565749235
3,2023-01-20 12:02:00,Московская,CSH,2023,19 days 00:07:00,27367.0,2446.0,0.045871559633027525
3,2023-01-23 01:45:00,Московская,CSH,2023,21 days 13:50:00,31070.0,3703.0,0.04892966360856269
3,2023-01-26 04:54:00,Московская,CT,2023,24 days 16:59:00,35579.0,4509.0,0.05198776758409786
3,2023-01-26 07:39:00,Московская,CSH,2023,24 days 19:44:00,35744.0,165.0,0.05504587155963303
3,2023-01-27 22:54:00,Московская,CSH,2023,26 days 10:59:00,38099.0,2355.0,0.0581039755351682
3,2023-01-28 21:09:00,Московская,CT,2023,27 days 09:14:00,39434.0,1335.0,0.06116207951070336
3,2023-01-31 09:30:00,Московская,CT,2023,29 days 21:35:00,43055.0,3621.0,0.06422018348623854
3,2023-01-31 23:23:00,Московская,CSH,2023,30 days 11:28:00,43888.0,833.0,0.0672782874617737
3,2023-02-01 06:59:00,Московская,CSH,2023,30 days 19:04:00,44344.0,456.0,0.07033639143730887
3,2023-02-01 12:21:00,Московская,CSH,2023,31 days 00:26:00,44666.0,322.0,0.07339449541284404
