CATEGORY,START_TIME,ROAD,DEPARTMENT,YEAR,DELTA_TIME,DELTA_MINUTES,TIME_DIFF,INDEX
2,2023-01-01 06:41:00,Забайкальская,CV,2023,0 days 00:00:00,0.0,0.0,0.0
2,2023-01-01 07:40:00,Забайкальская,CV,2023,0 days 00:59:00,59.0,59.0,0.0016722408026755853
2,2023-01-01 13:10:00,Восточно-Сибирская,CV,2023,0 days 06:29:00,389.0,330.0,0.0033444816053511705
2,2023-01-01 16:42:00,Дальневосточная,CV,2023,0 days 10:01:00,601.0,212.0,0.005016722408026756
2,2023-01-01 19:55:00,Забайкальская,CV,2023,0 days 13:14:00,794.0,193.0,0.006688963210702341
2,2023-01-01 22:55:00,Восточно-Сибирская,CV,2023,0 days 16:14:00,974.0,180.0,0.008361204013377926
2,2023-01-02 03:44:00,Восточно-Сибирская,CV,2023,0 days 21:03:00,1263.0,289.0,0.010033444816053512
2,2023-01-02 05:20:00,Дальневосточная,CV,2023,0 days 22:39:00,1359.0,96.0,0.011705685618729096
2,2023-01-02 14:24:00,Восточно-Сибирская,CV,2023,1 days 07:43:00,1903.0,544.0,0.013377926421404682
2,2023-01-03 09:55:00,Восточно-Сибирская,CV,2023,2 days 03:14:00,3074.0,1171.0,0.015050167224080268
2,2023-01-03 20:09:00,Южно-Уральская,CV,2023,2 days 13:28:00,3688.0,614.0,0.016722408026755852
2,2023-01-04 11:21:00,Западно-Сибирская,CV,2023,3 days 04:40:00,4600.0,912.0,0.01839464882943144
2,2023-01-04 13:59:00,Восточно-Сибирская,CV,2023,3 days 07:18:00,4758.0,158.0,0.020066889632107024
2,2023-01-06 09:12:00,Восточно-Сибирская,CV,2023,5 days 02:31:00,7351.0,2593.0,0.021739130434782608
2,2023-01-09 01:00:00,Восточно-Сибирская,CV,2023,7 days 18:19:00,11179.0,3828.0,0.023411371237458192
2,2023-01-10 10:47:00,Восточно-Сибирская,CV,2023,9 days 04:06:00,13206.0,2027.0,0.02508361204013378
2,2023-01-13 02:39:00,Северная,CV,2023,11 days 19:58:00,17038.0,3832.0,0.026755852842809364
2,2023-01-13 04:05:00,Восточно-Сибирская,CV,2023,11 days 21:24:00,17124.0,86.0,0.028428093645484948
2,2023-01-13 05:54:00,Московская,CV,2023,11 days 23:13:00,17233.0,109.0,0.030100334448160536
2,2023-01-13 08:19:00,Восточно-Сибирская,CV,2023,12 days 01:38:00,17378.0,145.0,0.03177257525083612
2,2023-01-13 10:34:00,Дальневосточная,CV,2023,12 days 03:53:00,17513.0,135.0,0.033444816053511704
2,2023-01-13 21:10:00,Восточно-Сибирская,CV,2023,12 days 14:29:00,18149.0,636.0,0.03511705685618729
2,2023-01-14 07:11:00,Восточно-Сибирская,CV,2023,13 days 00:30:00,18750.0,601.0,0.03678929765886288
2,2023-01-14 13:46:00,Восточно-Сибирская,CV,2023,13 days 07:05:00,19145.0,395.0,0.038461538461538464
2,2023-01-14 16:35:00,Восточно-Сибирская,CV,2023,13 days 09:54:00,19314.0,169.0,0.04013377926421405
2,2023-01-15 07:01:00,Восточно-Сибирская,CV,2023,14 days 00:20:00,20180.0,866.0,0.04180602006688963
2,2023-01-15 14:06:00,Свердловская,CV,2023,14 days 07:25:00,20605.0,425.0,0.043478260869565216
2,2023-01-15 15:49:00,Восточно-Сибирская,CV,2023,14 days 09:08:00,20708.0,103.0,0.0451505016722408
2,2023-01-16 02:22:00,Свердловская,CV,2023,14 days 19:41:00,21341.0,633.0,0.046822742474916385
2,2023-01-16 05:55:00,Восточно-Сибирская,CV,2023,14 days 23:14:00,21554.0,213.0,0.048494983277591976
2,2023-01-17 10:38:00,Восточно-Сибирская,CV,2023,16 days 03:57:00,23277.0,1723.0,0.05016722408026756
2,2023-01-17 12:05:00,Дальневосточная,CV,2023,16 days 05:24:00,23364.0,87.0,0.051839464882943144
2,2023-01-18 00:31:00,Восточно-Сибирская,CV,2023,16 days 17:50:00,24110.0,746.0,0.05351170568561873
2,2023-01-18 02:45:00,Восточно-Сибирская,CV,2023,16 days 20:04:00,24244.0,134.0,0.05518394648829431
2,2023-01-18 04:25:00,Восточно-Сибирская,CV,2023,16 days 21:44:00,24344.0,100.0,0.056856187290969896
2,2023-01-18 08:00:00,Октябрьская,CV,2023,17 days 01:19:00,24559.0,215.0,0.05852842809364549
2,2023-01-18 11:36:00,Восточно-Сибирская,CV,2023,17 days 04:55:00,24775.0,216.0,0.06020066889632107
2,2023-01-18 18:25:00,Красноярская,CV,2023,17 days 11:44:00,25184.0,409.0,0.061872909698996656
2,2023-01-19 04:28:00,Восточно-Сибирская,CV,2023,17 days 21:47:00,25787.0,603.0,0.06354515050167224
2,2023-01-19 06:11:00,Восточно-Сибирская,CV,2023,17 days 23:30:00,25890.0,103.0,0.06521739130434782
2,2023-01-19 06:28:00,Восточно-Сибирская,CV,2023,17 days 23:47:00,25907.0,17.0,0.06688963210702341
2,2023-01-19 17:58:00,Восточно-Сибирская,CV,2023,18 days 11:17:00,26597.0,690.0,0.06856187290969899
2,2023-01-19 18:05:00,Красноярская,CV,2023,18 days 11:24:00,26604.0,7.0,0.07023411371237458
2,2023-01-19 22:40:00,Восточно-Сибирская,CV,2023,18 days 15:59:00,26879.0,275.0,0.07190635451505016
2,2023-01-20 07:10:00,Восточно-Сибирская,CV,2023,19 days 00:29:00,27389.0,510.0,0.07357859531772576
2,2023-01-21 12:45:00,Свердловская,CV,2023,20 days 06:04:00,29164.0,1775.0,0.07525083612040134
2,2023-01-21 14:00:00,Октябрьская,CV,2023,20 days 07:19:00,29239.0,75.0,0.07692307692307693
2,2023-01-21 21:43:00,Свердловская,CV,2023,20 days 15:02:00,29702.0,463.0,0.07859531772575251
2,2023-01-23 01:55:00,Восточно-Сибирская,CV,2023,21 days 19:14:00,31394.0,1692.0,0.0802675585284281
2,2023-01-23 09:03:00,Восточно-Сибирская,CV,2023,22 days 02:22:00,31822.0,428.0,0.08193979933110368
2,2023-01-23 16:26:00,Забайкальская,CV,2023,22 days 09:45:00,32265.0,443.0,0.08361204013377926
2,2023-01-24 06:03:00,Восточно-Сибирская,CV,2023,22 days 23:22:00,33082.0,817.0,0.08528428093645485
2,2023-01-24 16:23:00,Западно-Сибирская,CV,2023,23 days 09:42:00,33702.0,620.0,0.08695652173913043
2,2023-01-25 01:05:00,Дальневосточная,CV,2023,23 days 18:24:00,34224.0,522.0,0.08862876254180602
2,2023-01-25 20:45:00,Забайкальская,CV,2023,24 days 14:04:00,35404.0,1180.0,0.0903010033444816
2,2023-01-26 01:00:00,Восточно-Сибирская,CV,2023,24 days 18:19:00,35659.0,255.0,0.09197324414715718
2,2023-01-26 10:10:00,Восточно-Сибирская,CV,2023,25 days 03:29:00,36209.0,550.0,0.09364548494983277
2,2023-01-26 20:44:00,Дальневосточная,CV,2023,25 days 14:03:00,36843.0,634.0,0.09531772575250837
2,2023-01-26 21:36:00,Восточно-Сибирская,CV,2023,25 days 14:55:00,36895.0,52.0,0.09698996655518395
2,2023-01-27 00:00:00,Восточно-Сибирская,CV,2023,25 days 17:19:00,37039.0,144.0,0.09866220735785954
2,2023-01-27 03:32:00,Восточно-Сибирская,CV,2023,25 days 20:51:00,37251.0,212.0,0.10033444816053512
2,2023-01-27 06:05:00,Западно-Сибирская,CV,2023,25 days 23:24:00,37404.0,153.0,0.1020066889632107
2,2023-01-27 23:40:00,Восточно-Сибирская,CV,2023,26 days 16:59:00,38459.0,1055.0,0.10367892976588629
2,2023-01-28 03:50:00,Восточно-Сибирская,CV,2023,26 days 21:09:00,38709.0,250.0,0.10535117056856187
2,2023-01-28 05:39:00,Восточно-Сибирская,CV,2023,26 days 22:58:00,38818.0,109.0,0.10702341137123746
2,2023-01-29 04:28:00,Северная,CV,2023,27 days 21:47:00,40187.0,1369.0,0.10869565217391304
2,2023-01-29 17:49:00,Восточно-Сибирская,CV,2023,28 days 11:08:00,40988.0,801.0,0.11036789297658862
2,2023-01-29 23:15:00,Свердловская,CV,2023,28 days 16:34:00,41314.0,326.0,0.11204013377926421
2,2023-01-30 15:27:00,Дальневосточная,CV,2023,29 days 08:46:00,42286.0,972.0,0.11371237458193979
2,2023-01-30 20:19:00,Западно-Сибирская,CV,2023,29 days 13:38:00,42578.0,292.0,0.11538461538461539
2,2023-02-01 14:41:00,Восточно-Сибирская,CV,2023,31 days 08:00:00,45120.0,2542.0,0.11705685618729098
2,2023-02-01 19:42:00,Забайкальская,CV,2023,31 days 13:01:00,45421.0,301.0,0.11872909698996656
2,2023-02-03 04:10:00,Дальневосточная,CV,2023,32 days 21:29:00,47369.0,1948.0,0.12040133779264214
2,2023-02-03 07:18:00,Восточно-Сибирская,CV,2023,33 days 00:37:00,47557.0,188.0,0.12207357859531773
2,2023-02-03 08:30:00,Восточно-Сибирская,CV,2023,33 days 01:49:00,47629.0,72.0,0.12374581939799331
2,2023-02-03 21:08:00,Дальневосточная,CV,2023,33 days 14:27:00,48387.0,758.0,0.1254180602006689
2,2023-02-04 05:04:00,Дальневосточная,CV,2023,33 days 22:23:00,48863.0,476.0,0.12709030100334448
2,2023-02-04 16:47:00,Западно-Сибирская,CV,2023,34 days 10:06:00,49566.0,703.0,0.12876254180602006
2,2023-02-05 19:10:00,Свердловская,CV,2023,35 days 12:29:00,51149.0,1583.0,0.13043478260869565
2,2023-02-06 00:15:00,Забайкальская,CV,2023,35 days 17:34:00,51454.0,305.0,0.13210702341137123
2,2023-02-10 03:31:00,Забайкальская,CV,2023,39 days 20:50:00,57410.0,5956.0,0.13377926421404682
2,2023-02-10 15:08:00,Забайкальская,CV,2023,40 days 08:27:00,58107.0,697.0,0.1354515050167224
2,2023-02-10 23:36:00,Восточно-Сибирская,CV,2023,40 days 16:55:00,58615.0,508.0,0.13712374581939799
2,2023-02-13 04:22:00,Красноярская,CV,2023,42 days 21:41:00,61781.0,3166.0,0.13879598662207357
2,2023-02-13 14:05:00,Дальневосточная,CV,2023,43 days 07:24:00,62364.0,583.0,0.14046822742474915
2,2023-02-14 11:05:00,Западно-Сибирская,CV,2023,44 days 04:24:00,63624.0,1260.0,0.14214046822742474
2,2023-02-15 12:18:00,Свердловская,CV,2023,45 days 05:37:00,65137.0,1513.0,0.14381270903010032
2,2023-02-15 19:30:00,Забайкальская,CV,2023,45 days 12:49:00,65569.0,432.0,0.1454849498327759
2,2023-02-15 20:44:00,Дальневосточная,CV,2023,45 days 14:03:00,65643.0,74.0,0.14715719063545152
2,2023-02-15 22:17:00,Куйбышевская,CV,2023,45 days 15:36:00,65736.0,93.0,0.1488294314381271
2,2023-02-17 10:45:00,Восточно-Сибирская,CV,2023,47 days 04:04:00,67924.0,2188.0,0.1505016722408027
2,2023-02-17 22:50:00,Забайкальская,CV,2023,47 days 16:09:00,68649.0,725.0,0.15217391304347827
2,2023-02-17 23:23:00,Красноярская,CV,2023,47 days 16:42:00,68682.0,33.0,0.15384615384615385
2,2023-02-18 05:54:00,Северная,CV,2023,47 days 23:13:00,69073.0,391.0,0.15551839464882944
2,2023-02-18 19:20:00,Забайкальская,CV,2023,48 days 12:39:00,69879.0,806.0,0.15719063545150502
2,2023-02-19 23:46:00,Восточно-Сибирская,CV,2023,49 days 17:05:00,71585.0,1706.0,0.1588628762541806
2,2023-02-20 14:23:00,Октябрьская,CV,2023,50 days 07:42:00,72462.0,877.0,0.1605351170568562
2,2023-02-21 09:52:00,Восточно-Сибирская,CV,2023,51 days 03:11:00,73631.0,1169.0,0.16220735785953178
2,2023-02-21 21:18:00,Горьковская,CV,2023,51 days 14:37:00,74317.0,686.0,0.16387959866220736
2,2023-02-22 09:05:00,Восточно-Сибирская,CV,2023,52 days 02:24:00,75024.0,707.0,0.16555183946488294
2,2023-02-22 10:00:00,Забайкальская,CV,2023,52 days 03:19:00,75079.0,55.0,0.16722408026755853
2,2023-02-23 01:17:00,Западно-Сибирская,CV,2023,52 days 18:36:00,75996.0,917.0,0.1688963210702341
2,2023-02-23 10:45:00,Восточно-Сибирская,CV,2023,53 days 04:04:00,76564.0,568.0,0.1705685618729097
2,2023-02-23 11:21:00,Восточно-Сибирская,CV,2023,53 days 04:40:00,76600.0,36.0,0.17224080267558528
2,2023-02-24 06:35:00,Западно-Сибирская,CV,2023,53 days 23:54:00,77754.0,1154.0,0.17391304347826086
2,2023-02-24 09:40:00,Восточно-Сибирская,CV,2023,54 days 02:59:00,77939.0,185.0,0.17558528428093645
2,2023-02-24 22:38:00,Восточно-Сибирская,CV,2023,54 days 15:57:00,78717.0,778.0,0.17725752508361203
2,2023-02-25 00:36:00,Восточно-Сибирская,CV,2023,54 days 17:55:00,78835.0,118.0,0.17892976588628762
2,2023-02-25 10:18:00,Октябрьская,CV,2023,55 days 03:37:00,79417.0,582.0,0.1806020066889632
2,2023-02-26 07:51:00,Дальневосточная,CV,2023,56 days 01:10:00,80710.0,1293.0,0.18227424749163879
2,2023-02-27 15:10:00,Октябрьская,CV,2023,57 days 08:29:00,82589.0,1879.0,0.18394648829431437
2,2023-02-27 22:39:00,Дальневосточная,CV,2023,57 days 15:58:00,83038.0,449.0,0.18561872909698995
2,2023-02-28 00:27:00,Дальневосточная,CV,2023,57 days 17:46:00,83146.0,108.0,0.18729096989966554
2,2023-02-28 08:53:00,Октябрьская,CV,2023,58 days 02:12:00,83652.0,506.0,0.18896321070234115
2,2023-03-02 12:05:00,Дальневосточная,CV,2023,60 days 05:24:00,86724.0,3072.0,0.19063545150501673
2,2023-03-03 13:40:00,Октябрьская,CV,2023,61 days 06:59:00,88259.0,1535.0,0.19230769230769232
2,2023-03-03 23:00:00,Московская,CV,2023,61 days 16:19:00,88819.0,560.0,0.1939799331103679
2,2023-03-04 03:13:00,Забайкальская,CV,2023,61 days 20:32:00,89072.0,253.0,0.1956521739130435
2,2023-03-04 04:18:00,Забайкальская,CV,2023,61 days 21:37:00,89137.0,65.0,0.19732441471571907
2,2023-03-04 11:24:00,Восточно-Сибирская,CV,2023,62 days 04:43:00,89563.0,426.0,0.19899665551839466
