CATEGORY,START_TIME,ROAD,DEPARTMENT,YEAR,DELTA_TIME,DELTA_MINUTES,TIME_DIFF,INDEX
3,2023-01-02 13:29:00,Приволжская,CSH,2023,0 days 00:00:00,0.0,0.0,0.0
3,2023-01-03 15:04:00,Приволжская,CSH,2023,1 days 01:35:00,1535.0,1535.0,0.00425531914893617
3,2023-01-04 23:23:00,Приволжская,CSH,2023,2 days 09:54:00,3474.0,1939.0,0.00851063829787234
3,2023-01-05 23:00:00,Приволжская,CSH,2023,3 days 09:31:00,4891.0,1417.0,0.01276595744680851
3,2023-01-06 13:27:00,Приволжская,CSH,2023,3 days 23:58:00,5758.0,867.0,0.01702127659574468
3,2023-01-07 00:43:00,Приволжская,CSH,2023,4 days 11:14:00,6434.0,676.0,0.02127659574468085
3,2023-01-10 20:24:00,Приволжская,CV,2023,8 days 06:55:00,11935.0,5501.0,0.02553191489361702
3,2023-01-13 08:05:00,Приволжская,CSH,2023,10 days 18:36:00,15516.0,3581.0,0.029787234042553193
3,2023-01-13 15:31:00,Приволжская,CSH,2023,11 days 02:02:00,15962.0,446.0,0.03404255319148936
3,2023-01-13 18:52:00,Приволжская,CSH,2023,11 days 05:23:00,16163.0,201.0,0.03829787234042553
3,2023-01-16 23:28:00,Приволжская,CSH,2023,14 days 09:59:00,20759.0,4596.0,0.0425531914893617
3,2023-01-17 21:57:00,Приволжская,CSH,2023,15 days 08:28:00,22108.0,1349.0,0.04680851063829787
3,2023-01-23 12:15:00,Приволжская,CSH,2023,20 days 22:46:00,30166.0,8058.0,0.05106382978723404
3,2023-01-24 05:20:00,Приволжская,CSH,2023,21 days 15:51:00,31191.0,1025.0,0.05531914893617021
3,2023-01-28 04:30:00,Приволжская,CSH,2023,25 days 15:01:00,36901.0,5710.0,0.059574468085106386
3,2023-01-28 08:28:00,Приволжская,CSH,2023,25 days 18:59:00,37139.0,238.0,0.06382978723404255
3,2023-01-29 03:02:00,Приволжская,CSH,2023,26 days 13:33:00,38253.0,1114.0,0.06808510638297872
3,2023-01-30 00:35:00,Приволжская,CSH,2023,27 days 11:06:00,39546.0,1293.0,0.07234042553191489
