CATEGORY,START_TIME,ROAD,DEPARTMENT,YEAR,DELTA_TIME,DELTA_MINUTES,TIME_DIFF,INDEX
2,2024-01-01 04:16:00,Восточно-Сибирская,CSH,2024,0 days 00:00:00,0.0,0.0,0.0
2,2024-01-01 19:52:00,Восточно-Сибирская,CSH,2024,0 days 15:36:00,936.0,936.0,0.0024096385542168677
2,2024-01-02 05:55:00,Восточно-Сибирская,CSH,2024,1 days 01:39:00,1539.0,603.0,0.004819277108433735
2,2024-01-02 15:50:00,Восточно-Сибирская,CSH,2024,1 days 11:34:00,2134.0,595.0,0.007228915662650603
2,2024-01-02 19:46:00,Восточно-Сибирская,CV,2024,1 days 15:30:00,2370.0,236.0,0.00963855421686747
2,2024-01-03 06:23:00,Восточно-Сибирская,CV,2024,2 days 02:07:00,3007.0,637.0,0.012048192771084338
2,2024-01-04 10:50:00,Восточно-Сибирская,CV,2024,3 days 06:34:00,4714.0,1707.0,0.014457831325301205
2,2024-01-05 14:00:00,Восточно-Сибирская,CV,2024,4 days 09:44:00,6344.0,1630.0,0.016867469879518072
2,2024-01-05 20:04:00,Восточно-Сибирская,CSH,2024,4 days 15:48:00,6708.0,364.0,0.01927710843373494
2,2024-01-06 10:21:00,Восточно-Сибирская,CV,2024,5 days 06:05:00,7565.0,857.0,0.021686746987951807
2,2024-01-07 05:55:00,Восточно-Сибирская,CSH,2024,6 days 01:39:00,8739.0,1174.0,0.024096385542168676
2,2024-01-07 09:05:00,Восточно-Сибирская,CV,2024,6 days 04:49:00,8929.0,190.0,0.02650602409638554
2,2024-01-07 19:53:00,Восточно-Сибирская,CSH,2024,6 days 15:37:00,9577.0,648.0,0.02891566265060241
2,2024-01-08 02:44:00,Восточно-Сибирская,CSH,2024,6 days 22:28:00,9988.0,411.0,0.03132530120481928
2,2024-01-08 12:30:00,Восточно-Сибирская,CSH,2024,7 days 08:14:00,10574.0,586.0,0.033734939759036145
2,2024-01-12 09:08:00,Восточно-Сибирская,CV,2024,11 days 04:52:00,16132.0,5558.0,0.03614457831325301
2,2024-01-12 21:55:00,Восточно-Сибирская,CSH,2024,11 days 17:39:00,16899.0,767.0,0.03855421686746988
2,2024-01-13 04:07:00,Восточно-Сибирская,CV,2024,11 days 23:51:00,17271.0,372.0,0.04096385542168675
2,2024-01-13 18:50:00,Восточно-Сибирская,CSH,2024,12 days 14:34:00,18154.0,883.0,0.043373493975903614
2,2024-01-17 19:00:00,Восточно-Сибирская,CV,2024,16 days 14:44:00,23924.0,5770.0,0.04578313253012048
2,2024-01-18 12:37:00,Восточно-Сибирская,CSH,2024,17 days 08:21:00,24981.0,1057.0,0.04819277108433735
2,2024-01-19 12:33:00,Восточно-Сибирская,CV,2024,18 days 08:17:00,26417.0,1436.0,0.05060240963855422
2,2024-01-20 00:36:00,Восточно-Сибирская,CSH,2024,18 days 20:20:00,27140.0,723.0,0.05301204819277108
2,2024-01-21 20:59:00,Восточно-Сибирская,CSH,2024,20 days 16:43:00,29803.0,2663.0,0.05542168674698795
2,2024-01-22 01:14:00,Восточно-Сибирская,CSH,2024,20 days 20:58:00,30058.0,255.0,0.05783132530120482
2,2024-01-22 07:15:00,Восточно-Сибирская,CV,2024,21 days 02:59:00,30419.0,361.0,0.060240963855421686
