INDEX,START_TIME,SEASON,LAMBDA0,LAMBDA_HAT,DELTA_HAT,CUSUM_S,H,COOLDOWN,IN_SPIKE_PERIOD
60,2025-01-16 12:09:02.488680966,Зима,0.0022241376656559,0.00382899891806566,1.7215656104346784,3.5015523754818276,3.1000000000000005,30,0
98,2025-01-21 12:28:44.781772350,Зима,0.0022241376656559,0.004833161198797219,2.1730494804474776,3.609110685881062,3.1000000000000005,30,1
300,2025-04-08 23:23:03.104649546,Весна,0.0017784059580482,0.003928826266780767,2.2091841567448705,3.2331920662203872,3.1000000000000005,30,1
334,2025-04-12 01:38:03.941080332,Весна,0.0017784059580482,0.009232548431512206,5.191474078081095,3.9709857345294854,3.1000000000000005,30,1
534,2025-06-30 20:18:33.305829606,Лето,0.0023837448402967,0.003977623156433941,1.668644684277053,3.2209546221175764,3.1000000000000005,30,0
568,2025-07-03 11:27:14.324042892,Лето,0.0023837448402967,0.009462005570874921,3.9693869121064167,3.3511767963902805,3.1000000000000005,30,1
604,2025-07-06 16:13:08.542765794,Лето,0.0023837448402967,0.00781482956372513,3.2783834207491913,3.2540482957943606,3.1000000000000005,30,1
848,2025-10-11 15:10:38.383609692,Осень,0.0018465451982162,0.002772292901216393,1.5013403971343264,3.579674532647701,3.1000000000000005,30,1
884,2025-10-17 00:52:59.760934842,Осень,0.0018465451982162,0.005168629860114595,2.799081151713804,3.1327555442152266,3.1000000000000005,30,1
