INDEX,START_TIME,SEASON,LAMBDA0,LAMBDA_HAT,DELTA_HAT,CUSUM_S,H,COOLDOWN,IN_SPIKE_PERIOD
47,2025-01-13 06:54:12.429554202,Зима,0.0018275280156156,0.005364273117192862,2.935261769645657,3.230622806565928,3.1000000000000005,30,1
81,2025-01-18 17:40:42.971229000,Зима,0.0018275280156156,0.004994962047168799,2.733179466737889,3.382032529673656,3.1000000000000005,30,1
236,2025-04-06 02:56:53.227083516,Весна,0.0015346205822396,0.0033499689212477687,2.182929748250137,3.255901647335708,3.1000000000000005,30,1
270,2025-04-10 10:00:57.171673902,Весна,0.0015346205822396,0.006995036744378919,4.558153868997689,3.6080220536766507,3.1000000000000005,30,1
452,2025-07-03 03:26:28.857956454,Лето,0.0016136485882468,0.0023008020387498104,1.4258383488870958,3.1066068836051866,3.1000000000000005,30,0
487,2025-07-07 07:19:24.588245364,Лето,0.0016136485882468,0.00834566356177429,5.171921335637087,3.629753430296513,3.1000000000000005,30,1
599,2025-09-11 20:37:06.833992860,Осень,0.0015478445686827,0.002130814906403117,1.37663364236666,3.6417629719038382,3.1000000000000005,30,0
640,2025-09-26 20:26:18.665699598,Осень,0.0015478445686827,0.0020448224516635854,1.321077382727027,3.321499924728835,3.1000000000000005,30,1
764,2025-11-12 15:01:35.085381534,Осень,0.0015478445686827,0.0019724872988139174,1.2743445554695532,3.486144112277988,3.1000000000000005,30,0
