INDEX,START_TIME,SEASON,LAMBDA0,LAMBDA_HAT,DELTA_HAT,CUSUM_S,H,COOLDOWN,IN_SPIKE_PERIOD
35,2025-01-19 20:57:25.837035432,Зима,0.0014048012986607,0.002142835056829256,1.5253652305647625,3.1045785223786715,3.1000000000000005,30,0
75,2025-01-26 15:26:38.022616674,Зима,0.0014048012986607,0.0034526131663421425,2.457723501276495,3.8637623097853107,3.1000000000000005,30,0
191,2025-03-27 06:06:46.781953134,Весна,0.0015916084340088,0.0019262754437660483,1.2102696885780626,3.599599529582582,3.1000000000000005,30,0
228,2025-04-01 13:00:50.808784374,Весна,0.0015916084340088,0.006585318764983361,4.137524421378475,3.31151306218784,3.1000000000000005,30,1
391,2025-06-29 17:43:45.497806674,Лето,0.0012283149338832,0.0022283661389196547,1.8141651440114699,3.4100927536966843,3.1000000000000005,30,1
552,2025-10-11 00:03:12.961888536,Осень,0.001050524120186,0.001272627962665026,1.2114219352143019,3.906158763836219,3.1000000000000005,30,1
