INDEX,START_TIME,SEASON,LAMBDA0,LAMBDA_HAT,DELTA_HAT,CUSUM_S,H,COOLDOWN,IN_SPIKE_PERIOD
37,2025-01-12 19:38:57.135328638,Зима,0.0016700299213694,0.0029647577827039092,1.775272253968271,3.4389610429758637,3.1000000000000005,30,0
71,2025-01-16 06:49:43.231014438,Зима,0.0016700299213694,0.006014185941506383,3.601244423557896,3.26586787204917,3.1000000000000005,30,1
212,2025-04-03 04:47:53.369805876,Весна,0.001462719597411,0.0026707575684691257,1.8258848607732758,3.6431953851325813,3.1000000000000005,30,1
271,2025-04-16 13:10:48.299727510,Весна,0.001462719597411,0.0021456352533089315,1.4668807727104265,3.141112315493913,3.1000000000000005,30,0
315,2025-05-07 09:27:21.199741764,Весна,0.001462719597411,0.0022100639030774335,1.5109279365568262,3.1731456905804096,3.1000000000000005,30,0
422,2025-07-03 05:00:32.853794556,Лето,0.0019494523880791,0.0037954362305778148,1.9469243023255682,3.7791378767149966,3.1000000000000005,30,0
457,2025-07-07 14:37:56.057680926,Лето,0.0019494523880791,0.0056367732055562815,2.8914649262660355,3.6459597982232346,3.1000000000000005,30,1
494,2025-07-12 01:15:33.859706183,Лето,0.0019494523880791,0.00435288578225354,2.232876170185757,3.8518246115876735,3.1000000000000005,30,0
669,2025-10-10 12:58:55.822507710,Осень,0.0013760670190003,0.002555898591266909,1.8573939757118414,3.4582806573535096,3.1000000000000005,30,1
