INDEX,START_TIME,SEASON,LAMBDA0,LAMBDA_HAT,DELTA_HAT,CUSUM_S,H,COOLDOWN,IN_SPIKE_PERIOD
30,2025-01-20 18:03:50.056001298,Зима,0.000793296261495,0.0011107998843065917,1.4002333531904498,3.1978561478808105,3.1000000000000005,30,1
111,2025-04-01 10:21:51.428737884,Весна,0.0007925100034963,0.0013239560889880483,1.6705859650315815,3.200885768153729,3.1000000000000005,30,1
225,2025-07-14 04:54:07.941459366,Лето,0.0009182188048225,0.0010286441519716367,1.1202603851818116,3.63149523850438,3.1000000000000005,30,1
340,2025-10-06 12:18:35.879343612,Осень,0.0008433856129246,0.0019901498329015777,2.3597151793950513,3.7534854536129583,3.1000000000000005,30,1
